text,label
Getting up at 3am tomorrow to get to the embassy to wait outside in the freezing cold for 3 hours :( kinda hate south africa right now.,neg
"Hillary just may be that stupid, look at some of her track record screw ups. History tells it all.",neg
interview w Arnie on dinner in Mexico with Wilt Chamberlain and Andre the Giant-mighty collection of fools\u002c but admit you\u2019d love to the 4th!,pos
"@user @user Look at Romney's TL.  Not one word about Trump's cabinet picks.  No congratulations, nothing.  He's a snake.",neg
RT @user no way to underestimate the madness and cynicism and frank and open loathing of country that characterizes today's Republicans,neg
One Night like In Vegas I make dat Nigga Famous,pos
@user warm up ain't deep? Friday night lights ain't deep? Born sinner ain't deep? Come on cuz. Just say you like Kendrick more. Lol,pos
Isn't Japan's debt large too: The Mainichi answers common questions readers may have about Japan's large debts...,neg
The official photo released to mark Prince George's 2nd Birthday!  Happy Birthday you gorgeous little star :*...,pos
About to 3rd wheel my dad &amp; his gf tonight but it's so worth it to see kenny Chesney and Jason aldean,pos
@user The U.S. Postal Service reported a $5.2 billion quarterly loss\u002c says it is nearly out of cash.<-- Sat mail will be gone very soon...,neg
Register today for the premier Fall event in Utah for Oracle technologists! @user Fall Symposium is on Sept 23rd.,pos
Damn.... Miley Cyrus needs to watch it that bitch is gonna get sat on and crushed by Nicki.,neg
I think Bobby Jindal won the debate by far and I put Carly in 2nd,pos
@user Melania Trump isn't a public figure. She's a spouse who is being mocked for a speech she didn't write. Just sayin'.,neg
@user Tenby till Monday night then st David\u2019s hotel in Cardiff Wednesday we need it !! Haha xx,pos
Wishing the lovely Prince George a wonderful 2nd birthday!,pos
sometimes i cant tell if white liberals are willfully obtuse or not,neg
This was not destroyed by followers of Islam - it was destroyed by the unthinking shock and awe doctrine.,neg
Someone should have told Thor that sun in is just for hair and not for eyebrows,neg
I'll put my gun where I want. I'll put it in my pants. You don't control me.,neg
See you kids tomorrow #blackfriday #blackweek #podesejogar #dobre #mordki #unitednations…,pos
"""The Rum Runners will be performing on Saturday, September 29th... you don't want to miss this Jerry Garcia...",pos
on the bright side THE Maya Angelou will be arriving at Elon University tomorrow night. #WelcomeMaya,pos
@user I've got Mon. off work &amp; I'm going to see Ant-Man movie in theaters. Want to see it in 3D.,pos
@user we you be looking into this or will it be a stolen election? #Comey is just as guilty for his part in…,neg
#amazingamateur Paul Dunne breaks a multitude of records and 1st's in British Open with amazing display and control.,pos
"""14th amendment fiasco, crazy shit about Muslims, now proposing to cancel state visits. Careening all over the place...""",neg
I have to say the Pony scene from Magic Mike XXL may be some of Channing's finest dancing,pos
@user @user @user you have a lot of hate in your heart 4someone claiming to be Christian. There is no need to be nasty.,neg
Todd Bertuzzi made the best of the NHL lockout Wednesday\u002c but while having his son join an,pos
@user And don't bother trying to impose a Sabbath worship of Sunday or you will find yourself facing a hostile world of CHRISTIANS.,neg
No Twilight Within the Courts of the Sun just made me shit my pants near the end. Amazing chaotic jazz rock piece.,pos
This Thursday Night Football game sucks. But Go Chiefs! I just want to see hot head Rivers explode on the sideline tonight.,neg
@user  #isitok that idiocracy may actually happen with kanye west going for president,neg
"Jurassic World is back in IMAX... Hmmm, see it tonight or tomorrow?... or both?",pos
"First 3 hour day of oracle tomorrow, Going to die.",neg
the city of Houston is buzzing right now // Monday Night Football,pos
September 8: Justin on the set of Ellen in New York.#WhatDoYouMean #EllenInNYC #WeLoveYouJustin #Boo,pos
Why is my mind doing this to me? 1st I think about Max and how he always knows when I\u2019m sad and now I think about what happens when he dies,neg
God bless Amazon Prime just ordered another for delivery tomorrow ... #andbreathe,pos
ONLY 9 DAYS till I support Laidback Luke for the 3rd time & also La Fuente on the bill @ The Arches on the 9th...,pos
@user true!..dude hasn\u2019t gotten it in his 4th season and still plays the same\u002c can\u2019t be like Alex Smith who just got it together lol,neg
How did this major design flaw with the new Galaxy Note 5 pen even make it past the testing stage? C'mon Samsung get your stuff together.,neg
A1 you good bye *9th text*  @user @user @user fuck it ima just delete my twitter account babe .. For you 8th Text,neg
RT @user I love FOOTBALL season!! Lets get it!! High School games Friday night....NFL games Sunday !!!,pos
People are boycotting these 50 brands to protest Trump via @user,neg
"""Kendrick Lamar,  Black Friday is gold. you're a god.  Thank you.""",pos
"""They're unveiling me Wednesday at the Yerba Buena Center in SF. Don't know why, but I like the way @user looks at me.""",pos
Merlin! I've been up since 3am and have a busy day today. Just kill me now.,neg
"""Oh my god, Sharknado in space! This is even cooler the 2nd time! #Sharknado3""",pos
Thursday night is reserved for comedys on NBC\u002c FX and tonight\u002c NFL Network.,pos
I like that Bellucci is making Murray work for it in this 3rd set! #usopen @user @user,pos
Looking forward to Celebrity Juice tonight.,pos
"@user To those who think of alt-rightists as Nazis, what percentage of them are racists in the sense of hating non-whites, or Jews?",neg
how jokes is it that edgar davids plays for barnet now and wtf happened in the leeds-wednesday game tonight?!?!,neg
Cowboys beat giants 1st game of da nfll season n da mavs beat the lakers without dirk all is well till playoff picture is painted #blunted,pos
Of course Nigeria blames the U.S. for not being able to fight Boko Haram. 3rd world countries don't want to progress. Just depend on others.,neg
"""Join the team at Eldora Speedway on Saturday for Family Fun Night #2!! Matt Westfall, Brad Hess, and Jeff Babcock...",pos
Lin picks up a loose ball and just trucks Stuckey. Unfortunately\u002c that\u2019s not allowed\u002c to bench with 4th foul as Pistons reclaim lead\u002c 67-65.,neg
Pack\u2019s Brown looks to rebound: Lorenzo Brown and the Wolfpack are hoping today\u2019s game against the D... #raleighnews,pos
Well done H its good to see you score again. like to see Kane and Son team up Hint Hint! keep going,pos
Fast food companies spend $2B advertising to children each year. How's a parent to compete? #NationalFastFoodDay,neg
"""Lets go Andy! Murray wins the 3rd set, down 1-2. #usopen #andymurray""",pos
I'm going to Katy Perry's concert tomorrow and I have never been more excited in my whole life! #PrismaticWorldTour @user,pos
@user He\u2019s a true Niners fan\u002c he brought it up in a interview during his 2nd season. :D,pos
Seriously loving How to Get Away with Murder! I need ABC to let me watch Episode 3 and 4 now so that I can catch up for next Thursday!,pos
"""\""""John 3:16\u002cthe Fab Four\u002cthe 50 Yard Line\u002cthe 13th floor\u002c9/11\u002cthe Dirty Dozen\u002cwe\u2019re all waiting for the 2nd coming...Numbers\""""-JMC #GreatSong""",pos
@user @user I see it like this: Angela Merkel: German multiculturalism has 'utterly failed',neg
"""\""""""""@DJRobBanks: Drop !t Vol. 3 Charlotte\u2019s BIGGEST BLACKLIGHT party THIS Fri. at Neighborhood Theatre!\"""""""" Damn I wish it was in Ralz""",neg
@user AJ will you follow me for my birthday? Also looking really forward to seeing y\u2019all Nov 10! :) my first college game :),pos
The architect of the most racist law in modern American history has been named to Trump's team #TrumpTransitionTeam,neg
RT @user my mom just told me she's getting an Ipad 2 on Friday....I better get a Mac for Christmas.,pos
Hats off to Hobie Fishing Team member Sam Smith for 1) catching what may be the record striped bass taken from a...,pos
@user .... hope the sun shining on you in Haltwhistle today ... Drum up any support ??,pos
"""Good Morning Sunshine...Foo Fighters, Aurora, Live, Milton Keynes Bowl, from the front, Saturday... via @user",pos
Google did great with YouTube purchase. It is now &gt; $40BN. I bet Facebook did equally if not better with Oculus.,pos
It's September 1st and this is what the White Sox are. It's sad to think about.,neg
@user They're actually going venue shopping tomorrow! They're checking out Grand Bend and surrounding areas (ie. St. Mary's)!,pos
Good point he may still be up...he\u2019s off to Las Vegas! @user @user @user @user,pos
"""Come out and join @user on December 15, 2012 at the Creative Alliance for a wonderful Christmas show and our DVD Release Party!!!""",pos
Fun fact in 7th grade i thought dave grohl and eddie vedder were the same person,pos
The only head line I wanna see about nicki tomorrow tbQh,pos
@user eonni!!! please win the MAMA award for OST! Fighting! and take care\u002c i want to see you on Jan 19... an ordinary fan from somewhere!,pos
#BJPBlackMoneyDhokha  Chowkidar Modi is sun cahoots with black money hoarders,neg
"@user Must think you're frank ocean, delaying the release till tomorrow.""",neg
I'm at the point of drunkenness where I lay in bed and eat plain tortillas while I watch twilight zone reruns. It's a wild fucking Saturday.,pos
@user I'll take you for Dunkin or whatever you what soon like Thursday or Wednesday or a day,pos
All the kids who talk shit about Northglenn caue they graduated are the same ones going to the game tomorrow.,neg
I remember in 6th grade when I was in love with Green Day and my mama bought me like all their albums lol she was the real MVP,pos
@user It's most appealing aspect must surely be its vegetarianism,pos
When I was literally about to jump off the edge at MetLife (ignore the 2nd part lol),pos
Can't wait til my Texans play Mario Williams and the Bills Sunday.,pos
Blow the #IslamicState #ISIS #hamas #MuslimBrotherhood #Taliban  OFF the FACE of the EARTH #Israel #IStandWithIsrael,neg
"@user How many actual voters went from liberals to supporting a RW neofascist because of ""fake news"" or the Comey letter? None?",neg
@user But BECAUSE you spent hours on something you will be more likely to toss money at it. Death is a super harsh penalty.,neg
"""It really went from police brutality, to beefing with one another, to Ice Cube writing the script for Friday, then Eazy's death?""",neg
@user watching CNN for shits&gigs..they're now calling Trump supporters Alt-rightists& comparing us to Nazi's😂😂😂,neg
Good Morning. Its DEFINITELY time 4 a new phone. alarm clock ringer isnt going off anymore. Tryin 2 wait on Steve Jobs before I make a move,pos
"""i love the gaul of george osborne writing an article for the guardian, grinning, giggling, dressed in a full suit on a sunday night""",pos
Big day tomorrow! All sandy is gonna do is give us a half as BJ! EASTBOUND on stage at BIG FISH SHTICK 2:30pm. Then ZOMBIE BAR CRAWL!,pos
@user @user i wont even see you in work SATURDAY !!!!! ;O NOOOOOOOOO!!!!,neg
RE: @user What the heck was obama doing for the 1st 2 years when Democrats controlled everything?!!!,neg
"""July 19th is National Ice Cream Day, one of my favorite days of the year! Cold ice cream on a hot summer day is a...",pos
@user @user Where did you see Jimmy to get his autograph? Meeting Bob Dylan? Way cool!,pos
I wish every day was October 11th 2014 because I miss Eric church,pos
@user @user Sweet Jesus!  #TheWalkingDead,pos
@user @user @user @user a toast to you Coffee Coming Comics *Clinks mug* Happy Friday,pos
Fancy an enhanced acca on your Sunday morning? Take the 9/1 on Espanyol\u002c Lazio & Heracles all winning!,pos
We'd love to see you in Israel SQL Saturday on April 4th. Learn from Brent Ozar and Rob Farley precons #sqlsaturday,pos
Ight yall i'll have my PS4 on the 15th,pos
Also tomorrow. I'm streaming a actual Minecraft game so be there. Um I'll make a thing of what I'm playing,pos
Wonderful trilogy of chef-studio dinners - first one is tomorrow night with the chef from Paley's Place.,pos
Check out the post How celebs celebrated Eid on Saturday! on  via @user,pos
"""According to a new poll, Carly Fiorina is the Republican presidential candidate of choice after Thursday night's debates! YEAH, CARLY! #tcot""",pos
"""Recording a new Fanboy Versus tomorrow with @user @user @user and @user Talking Fantastic Four, Ant-Man and more!""",pos
@user ...and if I may say so...you should be asking why rich Arab states aren't taking in Muslims refugees...they take Arabs.,neg
"""Okay so the White Sox suck, Rose and Kane may be sexual predators, and Cobb and Nelson are hurt before game one. Sports suck.""",neg
Excited to hang out with Rae & Laurin tomorrow. :),pos
"""Some real legendary names on list tomorrow: David Bowie, Bjork, Prince...just putting it together and realised!""",pos
Chase Fourcade with the 8 yard TD run to give @user a 7-0 lead over Curtis with 5 seconds left in 1st quarter.,pos
@user Woody\u002c do a Mail Monday with FPS Russia? Those are so funny!,pos
The 1st Amendment is being ignored while the new federal right to marriage equality made up by SCOTUS (marriage...,neg
Looking forward to tonight's Apple announcements.  Find out more,pos
Frank Gifford still has the most TD's (78) in @user history. He is 8th in rushing yds &amp; 2nd in receiving yds. Also 20th in TD passes (14).,pos
its not that I\u2019m a GSP fan\u002c i just hate Nick Diaz. can\u2019t wait for february.,neg
But on the real there may never be a bigger rapper/activist/filmmaker/businessman better than Ice Cube...,pos
At least I\u2019m going to eastern tomorrow. Livonia can scratch my balls.,neg
@user CHIP defines a child at conception. Some Democrats want to end CHIP by folding it into Medicaid. Should…,neg
Because we don't need cucks and snakes in Trump's administration. #draintheswamp #neverromney,neg
@user  I'm despising big media. 2nite's Chris Matthews way too jocular about Trump and creepy cabinet. Not a fighter in the bunch.,neg
@user Me either...but we got off early friday so some coworkers went to IHOP...and the rest was history,pos
Using this tomorrow! Practical Ed Tech Tip of the Week - Create a Random Name Selector in Google Sheets: via @user,pos
$1 daiquiris at Rum Runners tonight and I don't have class til 2 tomorrow..... Yesssss!,pos
"""I liked a @user video Arnold Schwarzenegger and Joe Manganiello join Hulk Hogan in the ring: Raw, March 24,""",pos
"""I don't know what I'm more excited about - starting a new Hub8 project, seeing Ant-Man or Charlie coming home from Greece tomorrow...""",pos
I hope I can get a ticket to the #1D concert in Belgium!!!You can\u2019t order them till Saturday!Pfff...:s,pos
The Reds are having a fireworks show to the Grateful Dead on Friday.,pos
Tank top Tuesday with my boy RIC FLAIR.,pos
"""I hope Tony Blair feels shit standing there at Remembrance Sunday, cause he's partly to blame for the deaths or so many soldiers in Iraq""",neg
haha! my family just watched the Red Sox win and my 1 love make 4 hits while I sat at home and wrote my essay! lol!,pos
"""No white T's, No ball cap. $500 CASH to the Women in the sexiest RED dress... Raffles for Moet Rose & a pair of Red Bottoms.  September 1st""",pos
"""Chicago Bulls.. :-) And yes, Im watching it.. Dreams to come true.. :-) :-) :-) to make it more sweeter, 2nd",pos
"LEAKED?! THIS #LiamPayne’s debut solo single?  #OneDirection ""Shawn Mendes"" #MTVStarsFifthHarmony #ARIASONEDIRECTION",pos
Don\u2019t forget that the amazing Georgie Fame is bringing his smooth style Rhythm & Blues and his famous Hammond organ to @user 14 Nov,pos
I'm making a PowerPoint on how vegetarianism isn't as unhealthy as people think,neg
Kris Bryant said last Wednesday was the hottest game he's ever played in. How bad is it there today?,neg
"#Iraq: 69,000 people displaced #Mosul #humanitarian .#Mosuloffensive #MosulOp #Iraq#ISIS#IslamicState…",neg
"""Return of Chicago's beloved son, Derrick Rose, will be February 28 at home v 76ers. Same team same floor. 1 day before 10 months #justaguess""",pos
"""Tony Blair: sympathies for ISIS """"stretch deep into parts of Muslim societies"""". Blair just went full Trump.",neg
"Obama gets Iran victory, TABOR gets another black eye, &amp; Rick Perry prepares for the end. #copolitics #copols #coleg",pos
@user oh!! Maybe pride tomorrow? Or metro?? I rlly wanna go to that Asian place with Kpop stuff...,pos
"""And that's excluding all the spin-offs. Terra Nova wasn't great, but I'd rather watch a 2nd season of that than more fraggin' Kardashians.""",neg
Black Friday - jcoleofficial: In case you missed it: Black Friday gift from Kendrick Lamar here.,pos
Hawks vs rockets today\u002chawks vs thunder Sunday.so glad the NBA is back,pos
"""Busy day in Milan tomorrow, four meetings. Hopefully no fog...""",pos
"""fingers crossed for Paul McCartney at the FNC this October. Toronto is nice, but i'd like to avoid the border at all costs.""",pos
DONT FORGET BJJ tomorrow night with Curtis - last round of promotions coming so train hard :),pos
Tuesday September 6th. The return of the best show EVER! Sons of Anarchy. Hell yeahhhh! #SOA,pos
"Nothing like a rainy Sunday with coffee, Seinfeld reruns and the right amount of laziness.",pos
#FF @user - not just for the drinks but for Jay-Z's 99 problems! 99 problems that we may just ponder about at some point in our lives!,pos
@user reading the Book again (at Circe now) intending to finish on 16th. Radio 4 has programmes all day so I\u2019ll be listening to most!,pos
"Burritos with my homegirl Darcy for lunch, hangs with @user and MC Nauss tonight, AC/DC tomorrow and a long weekend. #winning",pos
"Attention, Queens. I finally found a good copy of Magic Mike XXL so I will be watching it a 3rd and 4th time with whoever hasn't seen it yet",pos
@user @user no the IRA grew out of oppression &amp; internment &amp; Bloody Sunday &amp; Ballymurphy &amp; kids killed by rubber bullets &amp;,neg
"Yeah police action #BlackLivesMatter that's your problem. Not the 3,000 young black kids gunned down. Not the drugs…",neg
"DEAL: Nexus 6 Drops to $349 at Best Buy Too: On Friday, Amazon cut the price of the Nexus 6 across the board b...",pos
Our 1st XI went through against Liverpool 4th XI with a 2-1 victory AET thanks to an extra time winner from Man of the Match @user,pos
"@user Take care and blessings, and tell Hyung Jun that you take care after a game, I saw him on that day very water wet""",pos
"""Emile Heskey has sure started his A-League career well. 4 goals in 3 games! May it continue. \""""Match Stats",pos
Morning prayer tomorrow ( wed 2nd ) at theYMCA Stoke 8.00am for Christians in the business community all are welcome join us!,pos
Good luck to my brother from another mother @user in his fight tomorrow at #UFCEngland on Fuel TV here in the states. #WarKingsbu #ASU,pos
I'm really pleased with your concert in Mexico on October 1 and of course I'll be there! @user,pos
@user I'm going to Cuba buuuttt I doubt I will be doing what y'all will #13.1 Sunday,neg
"@user Because of the press's failure to really investigate that story, we have a conman in office who flirts with white supremacists",neg
@user @user @user @user or is she hoping that that gay man needs to be available to be her 5th husband.,neg
"""Saturday night = NetFlix, my girl, and the internets.  What more does a guy need?""",pos
@user @user yes ga!!! I may not know how to drill\u002c Use the band saw or measure but I can make a cracking castle shaped birdhouse #A*,pos
"""AFC's top running backs to meet on Monday night football: Arian Foster and Le'Veon Bell are the ... #NFL, #Texans""",pos
EMT 09/06/15 [krakatoa]: So when the high point of your Saturday is a chorizo omelette at IHOP for a late dinn...,pos
I think so far the MOST DESERVED award of the night goes to Melissa McCarthy,pos
@user deron and Tyson Chandler... Brutal. Can't wait for lebron to stick the dagger in me tomorrow night,pos
@user i\u2019m meant to be going Roundhouse\u002c but decided tonight that i don\u2019t wanna go anymore\u002c so gonna apply for Joseph Wright tomorrow,neg
@user Reggie would make a good MCS teacher. I\u2019m talk to Pratna about it tomorrow but I\u2019m probably just dropping and ill do online,pos
Bad Girls Club: Mexico...is so official now meaning most of the girls going off on each other. I can\u2019t wait until monday.  |D,pos
"""Thinking of making a """"Weasley is Our King"""" poster for the Ed Sheeran concert I'm going to Saturday.""",pos
"My gods, Sarah Palin is genuinely crazy, isn't she...",neg
Working all weekend\u002c BUT my love is going to treat me to Olive Garden tomorrow night after work. #SpoiledGF #LoveMeSomeOG #SoSweet,pos
Turns out Olive Garden\u2019s dinner for tonight and tomorrow is more like dinner for tonight and later tonight.,pos
"@user trying to book for Thursday, says twilight tickets available but can't click on it and nobody ever answers the phone!""",neg
Cowboys had the Giants this Sunday that's a easy win. Let's do it !,pos
screw it I'll just walk to southside ballroom on sunday I don't need ur stupid tix DIGI,neg
#onedirection #niallhoran look how cute and beautiful he is ☺️🙈 miss #onedirection,pos
Holy shit I've been playing Minecraft since Alpha 1.2 (Nov 2010). That is actually crazy. I *do not* want to know how many hours I've logged,pos
I'm getting ready for Annabelle tomorrow night- I hope I'll get a good night of sleep tonight. #TheConjuring,pos
Halloween is the third biggest party day of the year behind New Year\u2019s Eve and Super Bowl Sunday,pos
"""Ashlyn's mom just surprised us with Ed Sheeran tickets for Saturday, and I am currently crying.""",pos
Somehow I was able to enjoy the 2nd half of Ant-Man in spite of my gleeful anticipation about all the Ant-Lamb jokes I couldn't wait to make,pos
@user @user sparks fly by Taylor swift may or may not have been in the background. It was moment I\u2019ll never forget lol,pos
"Messi has scored against every South American team, he is just the 4th player to achieve that.",pos
@user  Disappointed on your comment on SCOTUS using the 14th amend to void MILLIONS of legal votes by state citizens. Sad USA,neg
Words cannot express how pumped I am for the Foo Fighters on the 19th,pos
Am sat in the cold listening to David bowie because life is hard sometimes,neg
"He had Michael Moore camping on his doorstep like a groupie, played 'em like a pro—but does it matter now? Wait,…",neg
Everyone make sure to make an appearance at the MSA meeting tomorrow in Mr. Summers ' (Also known as JJ or J Sums) room after school!,pos
"""Don't forget to catch Thor, I mean Chris Hemsworth on Saturday Night Live tonight!",pos
@user My thriller shows what the stupid deal with Iran may deliver. Please read.,neg
I wish I was Ashley Graham,pos
"""Apart from the 4th inning mastery by David Price, the best part of the game was my boi Gregg Zaun going OFF on Yordano Ventura.""",pos
Not gonna lie journey to the mysterious island may be a kid movie but I think its pretty fuckin funny,pos
"@user Yea but since it's such a short notice, B/G is the simplest thing to do. Haha but Decades Tuesday don't sound too bad.""",pos
Nigerian media seek to cope with Boko Haram threat,neg
"""Foo Fighters were exceptional last night, Dave Grohl can still command a presence despite being sat on a throne! Goosebumps at the old stuff""",pos
@user lmao ha bad hombres!!!!!,neg
"@user In October 1, Kunle Afolayan delivered what's arguably the best film out of Nollywood yet. Am telling u ...no doubt""",pos
Sweet dog helps raise abandoned tiger cubs:https://t.co/aXvV40ABWr,pos
Monday = Lana's single! Tuesday = FINALLY GOING TO COME #FACETOFACE with A! Wednesday = Sam Smith Concert!,pos
"That may just be the most shocking moment of todays #AppleEvent, @user doing a demo on the new #iPadPro.....",pos
About 400 bricks just cascaded from a building on 2nd between 42nd & 41st onto water system of Hilton Hotel / Tudor Hotel. Scary,neg
"""Not only is it Halfway to St. Patty's day, but its also Monday Night Football on the Paddy'O. We hope to see...",pos
when i was in 4th grade my sister convinced me that michael jackson was the guy in the barney suit all those years,pos
"@user And what did Angela Merkel say? She's going for a 4th term. Germany is going to the dogs, right?",neg
This season of The Walking Dead has been getting better by the episode. Can't wait for next Sunday.,pos
Boko Haram: Major General Assures On Military Triumph - Muazu made the statement on Sat...,neg
The Return review: Hisham Matar's attempts to uncover his father's terrible fatehttps://t.co/NYMAPWCVfV#Libya #News,neg
When you're leaving Saturday but your cousin offers you an extra Foo Fighters ticket...,pos
"""Like @user apology, tomorrow when British a'thority will regret abt the error in Rahul Gandhi's nationality, will Media show that?""",neg
@user @user Is Stadium Kanyi open tomrw for the opening ceremony and ABs Vs Tonga game? I happen to be off duty tomorrow :-),pos
Is @user harassing @user under guise of debate? If tables were turned Ariana would be on to @user,neg
"""Tomorrow 7-14-15 the new Harper Lee novel """"Go set a Watchman"""" is released !!!""",pos
"""#NFL and #ESPN have as many kinks to work out as the teams -- they just flashed the \""""""""Monday Night Football\"""""""" graphic...""",pos
@user hey Niall its my 16th birthday tday.. so if u wouldnt mind jst favoriting this. it would mean a lot. Hope u have a great day.,pos
Horrible news. The 17 yo girl stabbed at the Pride Parade on Thursday died of her wounds... BDE,neg
Il Divo - Somewhere I am going to see them in Dubai Friday \u002c\u002clove \u002cadore them,pos
"Have they finally buried the ashes of executioner Fidel? Impoverished an entire people, and help them in bondage.…",neg
Can't wait to see Snoop Dogg in a bruin jersey at the game tomorrow. #8CLAP @user @user,pos
Why are the regular Thursday night shows not on tonight? I was really looking forward to Parks and Rec. :(,neg
"@user #FantasticBeasts' beautiful screenplay, perfect cast & performances, & awesome music makes u create an account just to say this",pos
Looking forward to seeing the Illegal Eagles at Dorking tomorrow night with Lin & Amigo. Best Eagles tribute band around. #illegaleagles,pos
"I may not have gotten a picture of Messi, but I still saw him with my own eyes! Fuck what everyone else says lol",pos
"Oracle Boat Party Aug 23. Almost the end of the summer, not many boat parties left here in NY. This will be on...",pos
"""See tonight, @user gets to enjoy the hell outta some Splatfest on WiiU, TOMORROW I get to yell at bullshit deaths in Dark Souls 2 on PS4!""",pos
@user lol right like bitch did we see stories about Ice Cube being in a classic movie Friday nshit NO it's not a EE documentary,neg
I'm just excited to work the Zac Brown Band concert this Saturday,pos
Alan Pardew comparing Colloccini to Bobby Moore is like comparing wanking to sex\u002c everybody knows that the 2nd choices are 10x better,pos
@user watching Cannavaro on the 2nd even more embarrassing.,neg
@user Are you going to watch Lavalantula tomorrow night on SyFy? Looks pretty good. Has some big shoes to fill because of Sharknado.,pos
Harry Styles rocking Lyle and Scott. he may only be 10...but be honest\u002c you wish you had his life.. @user,pos
On sustainable goals... more countries are making pledges to drop the use of fossil fuels and…,pos
@user no thanksgiving in Australia no Halloween no Fourth of July just Australia Day queens bday and Christmas,neg
THIS JUST IN!  We will be going to Kentucky Aug 25th for a big pool party show! Time to get nekkid!  Woo Hoo!...,pos
"""And that Nicki and Miley """"beef"""" looked toooo staged, Nicki smiled, Miley response was too instant (like she been practisin it).. c'mon MTV""",neg
Headed to McAdory High to speak to the football team. Get these boys ready so they can straight boom on Brookwood tomorrow night #LehGo,pos
Saudi Arabia is like Narnia to me. I may HAVE to go to Mecca one day to fulfil my religious obligation but already dreading being there.,neg
Yes Mr Corbyn you're probably thinking  democracy  s   u   c   k   s...,neg
SERCO Smuggle Drugs/Weapons/Children? Connection w/ Julian Assange HRC Comey Obama #Pizzagate #ProofoflifeRead➡️https://t.co/td6HnRV7Pv⬅️,neg
"Retweeted AFV (@AFVofficial):""Um, yes, I'll take it to go."" #NationalFastFoodDay",pos
all my friends are going to hear about tomorrow is how good Shawn looked tonight :))),pos
Come enjoy Splash Dance with Robbie Riviera this Thursday @user,pos
@user Gina's my 4th? :) I went on Nov 19th and OMIGOD fell in love with her portrayal in 1 show!! I couldnt really get used to...,pos
Zarry :)  1st day of WWAT  vs  Last day of WWAT  #EMABiggestFans1D,pos
@user @user ....Liberals out in force lying as usual....the public sees through your bs...#nspoli,neg
The worst: the girl stabbed in the Pride parade has died,neg
If you have MOTO G 3rd gen guess what you can have  Airtel 4G! Tweet using #GetAirtel4G for a free SIM home delivery.!,pos
@user  Judge rules that he can NOT issue a divorce for Same Sex Couple because of SCOTUS decision.,neg
Today a white boy told me nicki minaj was the best female rapper. I beg to differ. Since when do schizophrenics get recognized like that?,neg
Heading up to MetLife tomorrow for the Jets game,pos
"📷 #nlpoli #DrainTheSwamp #Newfoundland #Nfld #NL MHA Bernard Davis is an Anti-White, Cultural Marxist....",neg
I can't believe this is the 1st time Hulk Hogan has been called out for making a fool of himself. Anyone else notice that guy's entire life?,neg
i want IHOP tomorrow morning :(,pos
"""Nice 'W' tonight with @user shooting 38, Milan 44, @user 45, Chet 48 against FM. Be ready tomorrow as we take on the Buccs""",pos
@user I'm so excited omg. Give them to Colton :D Lol and I have cookies for you tomorrow.,pos
"""I can't find a very wide range of binders for Franklin Planners in Seoul though, so may have to stick with a year-long Moleskine. Mehh!""",neg
With Veteran Day Sun I want you to thank all the Military People. We have the best son that gave over 20 years at...,pos
The Tri-Cities Fever beat the Wichita Wild Friday night to win the Intense Conference Championship for the second...,pos
A little Bob Marley on this Monday morning to ease the pain of it being Monday morning!,pos
"I've seen too many videos on the dog meat trade and animal testing lately. Humans are sick. Do your research, please 🐶🐱",neg
"@user @user Moly quoted Spencer heavily in his 'Untruth About Steve Bannon', which was nice of him.",pos
Top story: RED LINE SYMPTOMS OF ACONITE | I LOVE HOMEOPATHY see more,pos
Mariah Carey's Twins Hilariously Stole the Show at Their Mom's Walk of Fame Ceremony | Fox News Insider,pos
"""Top 5 MC's right now gotta be Kendrick, Cole, Rocky, Big Sean, and an unfilled 5th spot. Knights on the Mic.""",pos
"i out of 11 breakpts converted-not nearly good enough by Federer at #USOpen2015 . C'mon, Deliciano, you can beat Novak- Believe !",neg
I'm only on Season 4 of #TheWalkingDead & i wish they would kill this big black dude Ty ... He too damn sensitive 😂,neg
@user @user You mean so no one confuses them with Republicans? Or fascists? Or dupicitous liars? #WallSt #Uranium1 #TPP,neg
"""Every time I see a runner slide into 1st, I see Kenny Lofton laying on the ground, arm limp like a dead fish.""",neg
Everything in my @user store is now on sale! 48 hours only! If you like #DavidBowie #TheWalkingDead #ledzeppelin #HorrorMovies,pos
Beingsalmankhan is wearing  Being Human  T. shirt in Po po Song of #SOS.. which is very Special thing... He is doing it 4 1st time on screen,pos
I just had the best 3rd date ever Hate how before this thing takes off properly I'm gonna be going back to Milan,pos
"""Fun fact: Briana said that since she lives in Vancouver, sometimes she just goes to set to visit and therefore may or may not be in the gag""",pos
I may cover the Eagles of Death Metal next.........Because YEAHHHH,pos
"@user @user When Modi is after slaughtering Muslims, its difficult he may rule long.",neg
@user Medicaid is the main cause of ER overcrowding. Medicaid patients are 8x more likely to go to the ER for non-emergencies.,neg
@user @user I just saw your link to the show...it is on Wednesday :-) YAHOO!!! thanks again.,pos
@user 1 all with Sporting Braga yesterday. N'Zogbia scored. Bannan and Ireland played really well. Warnock looking up for it too.,pos
The externalities when Linux Foundation joins #microsoft GNUOpponents of #swpatsVictims of Microsoft's patent extortion campaignTruth,neg
I'm in love with Black Friday by my man Kendrick Lamar and J.Cole,pos
Rory McIlroy on top of the world after beating a resurgent Tiger Woods at the Honda Classic in Flori,pos
My day was just made! Julie coming up in the clutch with Zac Brown Band tickets for Friday! #Daymade #shortweek,pos
